id,season,line-text,speaker
42744,7,tootenbacher,Dwight
42747,7,of course he was here she's the key amazing holly hey where you would you like to go next holly,Dwight
42749,7,oh boy that was yummy thank you so much you know what i think i left my wallet in my car do you mind if i run out and get it,Michael
42751,7,okay i'll be right back okay you know what i'm sorry i'm sorry i don't have my wallet and i was gonna try to dine and dash and that was stupid and i realize i can't do that to you fine people,Michael
42753,7,well i can but i will have to come back later tonight and pay you but the point is i did the right thing,Michael
42755,7,well the number three is not such a giant feast,Michael
42759,7,i am not i just have had a bad day and i okay i'll be back later with the money i'm just gonna leave right now,Michael
42761,7,well i think i can get through the door,Michael
42762,7,excuse me do you speak english we are looking for a man michael this tall black hair caucasian,Dwight
42767,7,uncanny put a pin in that which way did he go that guy when he leave here which way did he go we looking for him this way this way this way i don't know do you know,Dwight
42769,7,he's heading downtown,Dwight
42771,7,guess not,Pam
42780,7,phyllis,Andy
42782,7,oooohhh,Andy
42784,7,nice,Kevin
42786,7,do the next one,Andy
42792,7,that's tasteless gabe,Oscar
42794,7,tasteless,Oscar
42796,7,ladies and gentlemen i think we have a winner,Pam
42798,7,yes well done,Kevin
42799,7,who's is it who wrote that,Oscar
42801,7,please it was easy once i decided i wanted the dog to piss on gabe,Angela
42804,7,do you see a little clown that you want to follow huh is there a little bird that's chirping to you 'this way this way',Dwight
42806,7,okay close your eyes we need you to think what is michael seeing right now can you tell him that we miss him michael we're coming for you,Dwight
42808,7,all right then someone propose a plan,Dwight
42810,7,not you erin,Dwight
42812,7,that is the stupidest idea i've ever heard no tap into your common mind and tell us what he would do next,Dwight
42815,7,right i can do this on my own i can think like michael all right i'm deep below the ocean's surface in a submarine a torpedo's coming right at me no damn it that's just my own imagination maybe he's bowling,Dwight
42817,7,hi how did you know i was up here,Michael
42819,7,i got turned around i thought i could see dunder mifflin,Michael
42821,7,yeah wow i just miss you so much,Michael
42823,7,really,Michael
42825,7,can i kiss you,Michael
42827,7,okay,Michael
42832,7,oh,Andy
42838,7,hey how you doing,Pam
42840,7,yeah,Pam
42842,7,at least she lived a very long and i'm sure a very happy life got you this card when you're ready we all signed it we just wanted you to know we're thinking about you,Pam
42844,7,it's possible that some people thought it was your birthday,Pam
42846,7,birthday punches one two three four five sice seven eight,Andy
42847,7,i'm so sorry,Pam
42849,7,thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty twenty-one twenty-two twenty-three twenty-four twenty-five twenty-six,Andy
42850,7,so i got an early res at blue wasabi and i'm taking rachel she's picking me up after work,Andy
42852,7,oh yeah,Andy
42856,7,miss you okay i'll be in my office if you need me,Michael
42858,7,okay bye bye all right bye bye bye,Michael
42860,7,don't go i don't want you to go oh don't go don't go,Michael
42861,7,holly and i are dating it's been a week and i still can't believe it it goes to show that everything you want in life you get and you can't work for it it just comes to you,Michael
42874,7,are these numbers correct,Michael
42875,7,the numbers are correct michael,Oscar
42876,7,okay,Michael
42878,7,are you are you sick oscar do you need to go home 'cause you're grossing me out,Michael
42879,7,i jus i just need a signature,Oscar
42880,7,there you go thanks,Jim
42881,7,how much did you give him,Pam
42882,7,big tip,Jim
42883,7,wait i don't have my scarf,Pam
42884,7,what,Jim
42885,7,i'm missing my scarf oh,Pam
42886,7,we decided to have a valentine's day lunch and then that way we can spend the entire night with cece and avoid the valentine's day dinner thing it's a whole thing,Jim
42887,7,yeah lunch was wonderful,Pam
42888,7,shh,Jim
42889,7,um there was an amazing buffet and there was a chocolate fondue station and what else was there,Pam
42890,7,um bottomless champagne,Jim
42891,7,yes never found that bottom did we,Pam
42892,7,no,Jim
42894,7,what's up,Andy
42896,7,are you kidding me it's all i did every summer when my brothers were out sailing,Andy
42898,7,but if there is a romantic thing with gabe i should probably,Andy
42900,7,well okay then,Andy
42902,7,at least until stanley calms down,Andy
42904,7,dddddon't look i accidentally did his sudoku,Andy
42906,7,all right i will fax over it to you whoop i will fax it over to you okay thank you,Jim
42907,7,okay my name is jjjjjjjj jim halpert and i will fax it in to you under you i'll fax it under you oh excuse me i just pppp pissed my pants not really i didn't really,Dwight
42908,7,wait,Jim
42909,7,you're just filling that out right now that wasn't meant for me i will not be your valentine,Dwight
42910,7,aww nuts,Jim
42911,7,i don't know if anyone else feels this way and don't get me wrong i love michael and holly and maybe i'm being overly sensitive but the pda,Angela
42912,7,yes the freaking pda,Oscar
42913,7,uh-huh,Angela
42914,7,thank you i mean i'm thrilled for them,Oscar
42915,7,no one is more thrilled for them than i am,Angela
42916,7,yes yes absolutely,Oscar
42917,7,but it's totally inappropriate,Angela
42921,7,so happy yeah,Oscar
42922,7,i don't know guys i for one enjoy watching them because,Kevin
42923,7,no stop just don't,Angela
42924,7,kevin,Oscar
42925,7,can i finish can i finish is that okay i was sayingi enjoy watching them because it makes me horny,Kevin
42927,7,god kevin,Angela
42929,7,she's neat uh i met her at darryl's cousin's party we were the only two white people there,Andy
42931,7,hey look at that done,Andy
42933,7,i wish you well on your quest,Andy
42935,7,aww i mean,Andy
42937,7,okay,Andy
42940,7,sit okay just close your eyes,Michael
42942,7,oh yeah,Michael
42948,7,yes michael scott dunder mifflin what is the purpose of this meeting,Michael
42950,7,perfect yes it is quite apro-propriate carry on,Michael
42954,7,oooh,Kevin
42955,7,ooh boom face,Jim
42957,7,yeah what us,Pam
42959,7,did it,Jim
42960,7,yeah,Pam
42961,7,love it keep it goin,Jim
42963,7,booby honking,Kevin
42965,7,butt honking,Kevin
42969,7,are you guys listening to this,Oscar
42970,7,what are you talking about me and holly,Michael
42971,7,yeah,Pam
42974,7,not occasionally all the time,Oscar
42977,7,whispering and tickling have their place in business,Michael
42979,7,i okay yeah that's pretty hot i will give you that look you are all hypocrites you all do it,Michael
42980,7,michael confession: i have done pda in the office,Dwight
42981,7,thank you,Michael
42982,7,i've had intercourse in the office,Dwight
42983,7,all right,Michael
42984,7,as has angela,Dwight
42985,7,dwight,Angela
42986,7,as has ryan as has kelly as has meredith as has phyllis as has darryl as has creed as has michael and as has holly,Dwight
42987,7,as has kevin,Kevin
42988,7,with who,Angela
42989,7,she goes to another school,Kevin
42990,7,okay fine no more pda,Michael
42991,7,good,Oscar
42992,7,you win but here's what we are going to do we are going to designate one of our closets as a hook-up zone,Michael
42993,7,no,Angela
42994,7,anything goes,Michael
42995,7,just leave it how you said,Oscar
42996,7,michael that's absurd what if two couples want to go at the same time,Dwight
42997,7,okay then we have two closets no no we're gonna have three closets one for each base no homers yes,Michael
42998,7,and what is the hook-up zone policy on masturbation,Dwight
42999,7,pro,Michael
43000,7,yes,Dwight
43001,7,what problem solved,Michael
43002,7,no no it's great i love working at dunder mifflin a division of taliban enterprises,Michael
43003,7,that's weird i mean that's weird to have sex in the office that's where you work right,Pam
43004,7,mm-hmm,Jim
43005,7,you know you're in a meeting and nobody knows that you've had sex there except for you and him,Pam
43006,7,ew,Jim
43010,7,whoa,Andy
43012,7,we should actually probably talk about it outside or we might make darryl mad,Andy
43014,7,i think he can hear us,Andy
43015,7,that makes sense 'cause i feel like i'd be able to hear us at this level,Andy
43017,7,darryl is a jerk,Andy
43019,7,no i'm just testing if he can hear,Andy
43021,7,oh okay,Andy
43024,7,the temp at night,Andy
43027,7,pi,Andy
43029,7,okay,Andy
43031,7,right okay,Andy
43033,7,ah the old 'leave behind' oldest trick in the book good thing it's working,Michael
43035,7,since when is comfort the most important thing i mean i don't i don't sit on your lap because it's comfortable i sit on your lap because i like the way your thighs feel on my butt,Michael
43037,7,oh okay well if it makes you uncomfortable then we'll stop,Michael
43039,7,holly and i are like romeo and juliet and this office is like the dragon that kept them apart,Michael
43040,7,hey you know why people here are complaining they are jealous of two people in love on valentine's day,Michael
43042,7,i love you,Michael
43044,7,i love you-love you,Michael
43046,7,i am really disappointed in the office's policy on pda at this moment i love you,Michael
43048,7,yeah whatever no big deal just the hottest girl in the world loves me,Michael
43049,7,okay ryan's the temp what does he do at night,Andy
43051,7,oh or maybe not,Andy
43053,7,how romantic is this,Andy
43055,7,right do you see a clue or,Andy
43057,7,oh my gosh,Andy
43061,7,no time to chat,Andy
43063,7,well we were just looking for ryan so he's not here,Jim
43065,7,oh yeah we were we were just looking to say hi so hey,Pam
43067,7,no we weren't,Pam
43069,7,no,Pam
43070,7,definitely not that's disgusting,Jim
43072,7,hey you don't have to,Jim
